Name,Sweep (T1),,,
Date,12/06/2023,,,
Time,13:07:49,,,
Instrument,FPC1500 - 102527/003,,,
Firmware Version,V1.80,,,
Country of Origin,Czech Republic,,,
Instrument Mode,Spectrum Analyzer,,,
Meas Mode,Spectrum,,,
Uplink,- - -,,,
Downlink,- - -,,,
Channel,- - -,,,
43003384.0947547,-86.5087661743164,,,
43004230.1184433,-86.9136734008789,,,
43005076.142132,-86.5163879394531,,,
43005922.1658206,-86.4563598632813,,,
43006768.1895093,-86.7557907104492,,,
43007614.213198,-87.5953674316406,,,
43008460.2368866,-87.7143478393555,,,
43009306.2605753,-87.1091537475586,,,
43010152.284264,-86.880012512207,,,
43010998.3079526,-87.046028137207,,,
43011844.3316413,-87.6145401000977,,,
43012690.3553299,-88.6152801513672,,,
43013536.3790186,-88.1042709350586,,,
43014382.4027073,-87.1609573364258,,,
43015228.4263959,-86.8192367553711,,,
43016074.4500846,-86.1801147460938,,,
43016920.4737733,-87.1935806274414,,,
43017766.4974619,-87.7614440917969,,,
43018612.5211506,-86.6899566650391,,,
43019458.5448393,-86.4915618896484,,,
43020304.5685279,-86.4306640625,,,
43021150.5922166,-85.6314849853516,,,
43021996.6159052,-85.9738540649414,,,
43022842.6395939,-87.4994430541992,,,
43023688.6632826,-87.3940963745117,,,
43024534.6869712,-86.0721817016602,,,
43025380.7106599,-86.4369049072266,,,
43026226.7343486,-85.7694091796875,,,
43027072.7580372,-85.5028610229492,,,
43027918.7817259,-86.6071701049805,,,
43028764.8054146,-86.6326065063477,,,
43029610.8291032,-85.596565246582,,,
43030456.8527919,-84.9878768920898,,,
43031302.8764805,-85.6148147583008,,,
43032148.9001692,-85.6833343505859,,,
43032994.9238579,-85.2193756103516,,,
43033840.9475465,-83.9479751586914,,,
43034686.9712352,-83.2302398681641,,,
43035532.9949239,-84.2026214599609,,,
43036379.0186125,-84.2498550415039,,,
43037225.0423012,-84.1407089233398,,,
43038071.0659898,-83.4671173095703,,,
43038917.0896785,-83.8777694702148,,,
43039763.1133672,-83.6772384643555,,,
43040609.1370558,-82.5284729003906,,,
43041455.1607445,-83.8110122680664,,,
43042301.1844332,-84.7138442993164,,,
43043147.2081218,-83.8600692749023,,,
43043993.2318105,-82.9506683349609,,,
43044839.2554992,-82.5127105712891,,,
43045685.2791878,-82.8094024658203,,,
43046531.3028765,-82.5825119018555,,,
43047377.3265651,-81.7604141235352,,,
