X,CH1,Start,Increment,
Sequence,Volt,-5.990000e+00,1.000000e-02
0,5.08e-03,
1,-1.16e-03,
2,5.08e-03,
3,-4.00e-03,
4,5.08e-03,
5,-3.60e-04,
6,5.08e-03,
7,-6.80e-04,
8,5.08e-03,
9,-1.20e-04,
10,5.08e-03,
11,-1.96e-03,
12,5.08e-03,
13,-1.32e-03,
14,5.08e-03,
15,-1.20e-04,
16,5.08e-03,
17,-4.40e-04,
18,5.08e-03,
19,-9.20e-04,
20,5.08e-03,
21,-6.00e-04,
22,5.08e-03,
23,-3.60e-04,
24,5.08e-03,
25,-4.00e-05,
26,5.08e-03,
27,-3.08e-03,
28,5.08e-03,
29,-4.40e-04,
30,5.08e-03,
31,-8.40e-04,
32,5.08e-03,
33,-2.40e-03,
34,5.08e-03,
35,4.00e-05,
36,5.08e-03,
37,-1.16e-03,
38,5.08e-03,
39,-7.60e-04,
40,5.08e-03,
41,-2.80e-04,
42,5.08e-03,
43,-1.48e-03,
44,5.08e-03,
45,-1.08e-03,
46,5.08e-03,
47,-2.36e-03,
48,5.08e-03,
49,-1.00e-03,
50,5.08e-03,
51,-1.08e-03,
52,5.08e-03,
53,-1.64e-03,
54,5.08e-03,
55,-1.48e-03,
56,5.08e-03,
57,-8.40e-04,
58,5.08e-03,
59,-2.16e-03,
60,5.08e-03,
61,-1.64e-03,
62,5.08e-03,
63,-1.16e-03,
64,5.08e-03,
65,-1.08e-03,
66,5.08e-03,
67,-4.40e-04,
68,5.08e-03,
69,-2.12e-03,
70,5.08e-03,
71,-3.60e-04,
72,5.08e-03,
73,-1.72e-03,
74,5.08e-03,
75,-7.60e-04,
76,5.08e-03,
77,4.00e-05,
78,5.08e-03,
79,-9.20e-04,
80,5.08e-03,
81,-4.40e-04,
82,5.08e-03,
83,-1.00e-03,
84,5.08e-03,
85,-3.60e-04,
86,5.08e-03,
87,-3.60e-04,
88,5.08e-03,
89,-1.80e-03,
90,5.08e-03,
91,-1.56e-03,
92,5.08e-03,
93,-2.24e-03,
94,5.08e-03,
95,-1.84e-03,
96,5.08e-03,
97,-3.60e-04,
98,5.08e-03,
