X,CH1,Start,Increment,
Sequence,Volt,-1.200000e-02,2.000000e-05
0,2.40e-03,
1,-8.00e-04,
2,-8.00e-04,
3,2.00e-03,
4,-8.00e-04,
5,2.40e-03,
6,2.00e-03,
7,-8.00e-04,
8,-8.00e-04,
9,2.00e-03,
10,0.00e+00,
11,1.60e-03,
12,2.40e-03,
13,-1.60e-03,
14,2.40e-03,
15,-8.00e-04,
16,1.60e-03,
17,-8.00e-04,
18,2.40e-03,
19,-8.00e-04,
20,-8.00e-04,
21,3.20e-03,
22,-8.00e-04,
23,2.40e-03,
24,2.40e-03,
25,-8.00e-04,
26,1.60e-03,
27,-8.00e-04,
28,-1.60e-03,
29,2.40e-03,
30,-1.60e-03,
31,2.40e-03,
32,1.60e-03,
33,-8.00e-04,
34,-8.00e-04,
35,2.40e-03,
36,-8.00e-04,
37,2.40e-03,
38,0.00e+00,
39,2.40e-03,
40,-1.60e-03,
41,2.40e-03,
42,2.00e-03,
43,-1.60e-03,
44,-8.00e-04,
45,2.00e-03,
46,-8.00e-04,
47,2.40e-03,
48,2.40e-03,
49,-1.60e-03,
50,1.60e-03,
51,-8.00e-04,
52,2.40e-03,
53,-1.60e-03,
54,2.00e-03,
55,-1.60e-03,
56,-1.60e-03,
57,1.60e-03,
58,-8.00e-04,
59,2.00e-03,
60,1.60e-03,
61,-8.00e-04,
62,1.60e-03,
63,-1.60e-03,
64,1.60e-03,
65,-1.60e-03,
66,1.60e-03,
67,-8.00e-04,
68,-1.60e-03,
69,2.00e-03,
70,-8.00e-04,
71,2.40e-03,
72,-1.60e-03,
73,1.60e-03,
74,2.00e-03,
75,-2.40e-03,
76,2.00e-03,
77,-1.60e-03,
78,2.40e-03,
79,-2.40e-03,
80,-1.60e-03,
81,8.00e-04,
82,-1.60e-03,
83,1.60e-03,
84,-1.60e-03,
85,1.60e-03,
86,-1.60e-03,
87,2.40e-03,
88,-8.00e-04,
89,1.60e-03,
90,1.60e-03,
91,-1.60e-03,
92,-1.60e-03,
93,2.40e-03,
94,1.60e-03,
95,-1.60e-03,
96,2.40e-03,
97,-2.40e-03,
98,3.60e-03,
99,-1.60e-03,
100,-8.00e-04,
101,2.40e-03,
102,-8.00e-04,
103,1.60e-03,
104,1.60e-03,
105,-1.60e-03,
106,-1.60e-03,
107,1.60e-03,
108,-8.00e-04,
109,1.60e-03,
110,1.60e-03,
111,-1.60e-03,
112,2.40e-03,
113,-1.60e-03,
114,-8.00e-04,
115,2.00e-03,
116,-8.00e-04,
117,2.40e-03,
118,-1.60e-03,
119,2.00e-03,
120,2.00e-03,
121,-8.00e-04,
122,2.40e-03,
123,-1.20e-03,
124,1.60e-03,
125,-1.60e-03,
126,-8.00e-04,
127,1.60e-03,
128,-1.60e-03,
129,1.60e-03,
130,-8.00e-04,
131,2.40e-03,
132,2.40e-03,
133,-1.60e-03,
134,2.40e-03,
135,-1.60e-03,
136,-8.00e-04,
137,2.40e-03,
138,-8.00e-04,
139,1.60e-03,
140,-1.60e-03,
141,1.60e-03,
142,1.60e-03,
143,-1.60e-03,
144,-1.60e-03,
145,1.60e-03,
146,-8.00e-04,
147,2.80e-03,
148,-8.00e-04,
149,2.40e-03,
150,-8.00e-04,
151,2.40e-03,
152,-8.00e-04,
153,2.40e-03,
154,-8.00e-04,
155,2.40e-03,
156,1.20e-03,
157,-1.60e-03,
158,-8.00e-04,
159,1.60e-03,
160,1.60e-03,
161,-2.40e-03,
162,1.60e-03,
163,-1.60e-03,
164,1.60e-03,
165,-8.00e-04,
166,-1.60e-03,
167,3.20e-03,
168,2.40e-03,
169,-1.60e-03,
170,-1.60e-03,
171,2.40e-03,
172,-2.40e-03,
173,2.00e-03,
174,2.00e-03,
175,-1.60e-03,
176,-1.60e-03,
177,2.40e-03,
178,-8.00e-04,
179,2.40e-03,
180,-8.00e-04,
181,2.40e-03,
182,2.00e-03,
183,-8.00e-04,
184,1.60e-03,
185,-1.60e-03,
186,-8.00e-04,
187,2.00e-03,
188,-1.60e-03,
189,1.60e-03,
190,-1.60e-03,
191,1.60e-03,
192,2.00e-03,
193,-1.60e-03,
194,-8.00e-04,
195,2.40e-03,
196,1.60e-03,
197,-1.60e-03,
198,-2.40e-03,
199,1.60e-03,
200,-1.60e-03,
201,1.60e-03,
202,-8.00e-04,
203,2.00e-03,
204,2.00e-03,
205,-1.60e-03,
206,1.60e-03,
207,-1.60e-03,
208,1.60e-03,
209,-1.60e-03,
210,1.60e-03,
211,-1.60e-03,
212,2.40e-03,
213,-8.00e-04,
214,-8.00e-04,
215,2.00e-03,
216,-1.60e-03,
217,1.20e-03,
218,1.60e-03,
219,-1.60e-03,
220,2.80e-03,
221,-1.60e-03,
222,-1.60e-03,
223,2.40e-03,
224,-1.60e-03,
225,1.60e-03,
226,-1.60e-03,
227,2.40e-03,
228,2.40e-03,
229,-1.60e-03,
230,1.60e-03,
231,-1.60e-03,
232,2.40e-03,
233,-8.00e-04,
234,-1.60e-03,
235,1.60e-03,
236,-8.00e-04,
237,2.80e-03,
238,2.40e-03,
239,-8.00e-04,
240,-8.00e-04,
241,4.00e-03,
242,-8.00e-04,
243,3.20e-03,
244,-8.00e-04,
245,2.40e-03,
246,1.60e-03,
247,-1.60e-03,
248,2.40e-03,
249,-8.00e-04,
250,3.20e-03,
251,-8.00e-04,
252,-8.00e-04,
253,2.40e-03,
254,-1.60e-03,
255,2.40e-03,
256,2.80e-03,
257,-8.00e-04,
258,-8.00e-04,
259,2.40e-03,
260,-8.00e-04,
261,3.20e-03,
262,4.00e-03,
263,0.00e+00,
264,0.00e+00,
265,2.80e-03,
266,0.00e+00,
267,3.20e-03,
268,3.20e-03,
269,0.00e+00,
270,2.40e-03,
271,-8.00e-04,
272,-1.60e-03,
273,3.20e-03,
274,2.40e-03,
275,-8.00e-04,
276,-8.00e-04,
277,2.40e-03,
278,-8.00e-04,
279,2.00e-03,
280,-8.00e-04,
281,2.40e-03,
282,2.40e-03,
283,-8.00e-04,
284,-8.00e-04,
285,3.20e-03,
286,0.00e+00,
287,2.40e-03,
288,2.40e-03,
289,-1.60e-03,
290,2.40e-03,
291,-8.00e-04,
292,-8.00e-04,
293,2.80e-03,
294,0.00e+00,
295,2.40e-03,
296,2.40e-03,
297,0.00e+00,
298,0.00e+00,
299,2.40e-03,
300,0.00e+00,
301,2.40e-03,
302,-8.00e-04,
303,3.20e-03,
304,-8.00e-04,
305,2.40e-03,
306,0.00e+00,
307,3.20e-03,
308,-8.00e-04,
309,3.20e-03,
310,-8.00e-04,
311,2.80e-03,
312,0.00e+00,
313,3.20e-03,
314,0.00e+00,
315,3.20e-03,
316,3.20e-03,
317,0.00e+00,
318,3.20e-03,
319,-8.00e-04,
320,-8.00e-04,
321,2.40e-03,
322,2.40e-03,
323,-8.00e-04,
324,-8.00e-04,
325,3.20e-03,
326,-8.00e-04,
327,3.20e-03,
328,0.00e+00,
329,2.80e-03,
330,0.00e+00,
331,3.20e-03,
332,2.40e-03,
333,0.00e+00,
334,3.20e-03,
335,-8.00e-04,
336,2.40e-03,
337,0.00e+00,
338,3.20e-03,
339,0.00e+00,
340,0.00e+00,
341,2.40e-03,
342,0.00e+00,
343,3.20e-03,
344,3.20e-03,
345,-8.00e-04,
346,0.00e+00,
347,2.40e-03,
348,0.00e+00,
349,2.80e-03,
350,3.20e-03,
351,-8.00e-04,
352,-8.00e-04,
353,2.40e-03,
354,0.00e+00,
355,3.20e-03,
356,2.80e-03,
357,0.00e+00,
358,3.20e-03,
359,-8.00e-04,
360,-8.00e-04,
361,3.20e-03,
362,3.20e-03,
363,0.00e+00,
364,0.00e+00,
365,3.20e-03,
366,0.00e+00,
367,3.20e-03,
368,0.00e+00,
369,3.20e-03,
370,2.80e-03,
371,-8.00e-04,
372,0.00e+00,
373,2.40e-03,
374,-8.00e-04,
375,2.80e-03,
376,2.40e-03,
377,0.00e+00,
378,0.00e+00,
379,2.40e-03,
380,2.80e-03,
381,-8.00e-04,
382,0.00e+00,
383,3.20e-03,
384,0.00e+00,
385,3.20e-03,
386,2.40e-03,
387,0.00e+00,
388,-8.00e-04,
389,2.80e-03,
390,2.80e-03,
391,-1.60e-03,
392,2.40e-03,
393,0.00e+00,
394,3.20e-03,
395,-4.00e-04,
396,0.00e+00,
397,2.40e-03,
398,0.00e+00,
399,2.80e-03,
400,3.20e-03,
401,-8.00e-04,
402,-1.60e-03,
403,3.20e-03,
404,-8.00e-04,
405,2.00e-03,
406,0.00e+00,
407,2.80e-03,
408,3.20e-03,
409,-8.00e-04,
410,2.40e-03,
411,-1.60e-03,
412,-8.00e-04,
413,3.20e-03,
414,0.00e+00,
415,3.20e-03,
416,3.20e-03,
417,0.00e+00,
418,2.40e-03,
419,-8.00e-04,
420,0.00e+00,
421,3.20e-03,
422,-8.00e-04,
423,2.40e-03,
424,-1.60e-03,
425,3.20e-03,
426,2.40e-03,
427,0.00e+00,
428,2.40e-03,
429,0.00e+00,
430,2.40e-03,
431,-8.00e-04,
432,-8.00e-04,
433,3.20e-03,
434,0.00e+00,
435,2.40e-03,
436,0.00e+00,
437,2.40e-03,
438,3.20e-03,
439,-8.00e-04,
440,-8.00e-04,
441,2.40e-03,
442,0.00e+00,
443,2.40e-03,
444,2.40e-03,
445,0.00e+00,
446,0.00e+00,
447,2.40e-03,
448,3.20e-03,
449,-8.00e-04,
450,3.20e-03,
451,-8.00e-04,
452,-8.00e-04,
453,3.20e-03,
454,-8.00e-04,
455,3.20e-03,
456,-8.00e-04,
457,2.80e-03,
458,0.00e+00,
459,2.40e-03,
460,0.00e+00,
